Name.1,Community,ELECT_STAT,PROJECT,POP,POP 2020,DISTRICT,REGION,REMARKS,ISLAND,YOE,COMMUNITY_,X-Coord,Y-Coord,lon,lat
ASHANTI,Agya Mpianim,NO,NA,303,348.45,Sekyere South,Ashanti,NA,No,NA,NA,656820.2515,784544.9482,7.095489098,-1.580034199
ASHANTI,Agya Nantee Akura,NO,NA,62,71.3,Ahafo Ano South,Ashanti,NA,No,NA,NA,625823.433,778565.7901,7.042186298,-1.8607922
ASHANTI,Agya Nyagare Akuraa,NO,NA,20,23,Ahafo Ano North,Ashanti,NA,No,NA,NA,576940.9742,760852.077,6.882828898,-2.3035819
ASHANTI,Agya Osei Akura,NO,NA,21,24.15,Ahafo Ano South,Ashanti,NA,No,NA,NA,618598.2852,762508.0968,6.897109198,-1.926531299
ASHANTI,Agya Osei Kasajan,NO,NA,23,26.45,Ahafo Ano South,Ashanti,NA,No,NA,NA,619697.7929,750467.6343,6.788187999,-1.916825999
ASHANTI,Agya Siedu,NO,NA,17,19.55,Offinso North,Ashanti,NA,No,NA,NA,617245.7796,806445.5181,7.294522598,-1.9378611
ASHANTI,Agya Yaw Mensah (Gyato),NO,NA,27,31.05,Ahafo Ano South,Ashanti,NA,No,NA,NA,619167.9813,767327.2678,6.940683999,-1.921276499
ASHANTI,Agya Yawkrom,NO,NA,83,95.45,Adansi South,Ashanti,NA,No,NA,NA,673858.7907,662027.7893,5.987105399,-1.429256798
ASHANTI,Agyaaku,NO,NA,29,33.35,Adansi South,Ashanti,NA,No,NA,NA,687930.2725,654410.3758,5.917847499,-1.302374598
ASHANTI,Agyako Agya,NO,NA,38,43.7,Ahafo Ano South,Ashanti,NA,No,NA,NA,610598.4858,780302.9898,7.058213898,-1.998590099
ASHANTI,Agyako Kope,NO,NA,227,261.05,Adansi South,Ashanti,NA,No,NA,NA,677452.5446,659928.4323,5.968027499,-1.396852499
ASHANTI,Agye Nyame Krom Nkwanta,NO,NA,227,261.05,Atwima Mponua,Ashanti,NA,No,NA,NA,573112.1103,717559.6562,6.491277599,-2.3387632
ASHANTI,Agyeikrom,NO,NA,548,630.2,Adansi South,Ashanti,NA,No,NA,NA,659688.7441,669587.1601,6.055819599,-1.557068199
ASHANTI,Agyeikrom,NO,NA,18,20.7,Ahafo Ano North,Ashanti,NA,No,NA,NA,594264.4848,760823.9011,6.882320099,-2.1467923
ASHANTI,Agyeikurom,NO,NA,50,57.5,Offinso North,Ashanti,NA,No,NA,NA,623213.4358,805968.6023,7.290079028,-1.883817132
ASHANTI,Agyeikurom,NO,NA,30,34.5,Ahafo Ano North,Ashanti,NA,No,NA,NA,584672.7138,756614.7865,6.844394758,-2.233664748
ASHANTI,Agyeman  Dua,NO,NA,45,51.75,Ahafo Ano South,Ashanti,NA,No,NA,NA,597718.5176,765172.0311,6.921591799,-2.115458599
ASHANTI,Agyeman Kope,NO,NA,30,34.5,Adansi South,Ashanti,NA,No,NA,NA,692929.7518,661185.0193,5.978964699,-1.257033998
ASHANTI,Agyemankrom,NO,NA,33,37.95,Adansi South,Ashanti,NA,No,NA,NA,687096.4845,658799.9627,5.957562798,-1.309783199
ASHANTI,Agyemankrom,NO,NA,27,31.05,Ahafo Ano South,Ashanti,NA,No,NA,NA,618123.8854,775936.4761,7.018570398,-1.930549899
ASHANTI,Agyemankrom Ohemmaa Akura,NO,NA,36,41.4,Bosome Freho,Ashanti,NA,No,NA,NA,677775.3053,693511.8577,6.271703898,-1.3930302
ASHANTI,Agyembra,NO,NA,68,78.2,Offinso South Municipal,Ashanti,NA,No,NA,NA,647513.6287,766692.4556,6.934290398,-1.664747199
ASHANTI,Agyemobinkrom,NO,NA,30,34.5,Offinso South Municipal,Ashanti,NA,No,NA,NA,635149.6387,779830.9291,7.053414798,-1.776335199
ASHANTI,Agyensusu,NO,NA,67,77.05,Adansi South,Ashanti,NA,No,NA,NA,641623.3158,674133.7628,6.097348799,-1.720179099
ASHANTI,Agyiri Kurom,NO,NA,36,41.4,Bosome Freho,Ashanti,NA,No,NA,NA,695003.527,676277.9688,6.115375398,-1.237863299
ASHANTI,Ahenekwa,NO,NA,41,47.15,Bosome Freho,Ashanti,NA,No,NA,NA,688923.4356,678648.9557,6.136991799,-1.292720699
ASHANTI,Ahenforoso,NO,NA,456,524.4,Adansi South,Ashanti,FEEDER ROAD,No,NA,NA,644204.2038,660016.9751,5.969621306,-1.697165099
ASHANTI,Ahiaborkope,NO,NA,45,51.75,Adansi South,Ashanti,NA,No,NA,NA,690980.7094,655855.6262,5.930830798,-1.274786999
ASHANTI,Ahiadome Kope,NO,NA,33,37.95,Adansi South,Ashanti,NA,No,NA,NA,691459.8932,657587.3082,5.946475499,-1.270410799
ASHANTI,Ahiadorkope,NO,NA,30,34.5,Adansi South,Ashanti,NA,No,NA,NA,691312.644,657742.9382,5.947886899,-1.271736198
ASHANTI,Ahiagbakope,NO,NA,73,83.95,Adansi South,Ashanti,NA,No,NA,NA,693702.2277,655808.1188,5.930324099,-1.250211398
ASHANTI,Ahmed,NO,NA,151,173.65,Bosome Freho,Ashanti,NA,No,NA,NA,697020.0691,684903.523,6.193306499,-1.219387199
ASHANTI,Ahomasu,NO,NA,30,34.5,Offinso South Municipal,Ashanti,NA,No,NA,NA,636279.8878,788248.8703,7.129518198,-1.765900699
ASHANTI,Ahweaso,NO,NA,469,539.35,Bosome Freho,Ashanti,NA,No,NA,NA,685772.9697,701870.7572,6.347060998,-1.320513899
ASHANTI,Ahwede Nkwanta & Hamlets,NO,NA,83,95.45,Adansi South,Ashanti,NA,No,NA,NA,685964.4441,675816.1463,6.111461098,-1.319532998
ASHANTI,Ahwediesokrom,NO,NA,23,26.45,Offinso South Municipal,Ashanti,NA,No,NA,NA,632272.0969,786675.0755,7.115380398,-1.802225199
ASHANTI,Ahweteso,NO,NA,67,77.05,Offinso South Municipal,Ashanti,NA,No,NA,NA,631213.8761,787185.9261,7.120025198,-1.8117945
ASHANTI,Ahwiaa,NO,NA,257,295.55,Atwima Nwabiagya,Ashanti,NA,No,NA,NA,624692.281,749333.2662,6.777825398,-1.8716594
ASHANTI,Ahyiayem (Store),NO,NA,80,92,Asante Akim South,Ashanti,NA,No,NA,NA,704379.7036,716895.4514,6.482333298,-1.151866398
ASHANTI,Akagbo's Village,NO,NA,30,34.5,Adansi South,Ashanti,NA,No,NA,NA,691458.3427,653998.8829,5.914028299,-1.270525898
ASHANTI,Akakpo Atsi,NO,NA,33,37.95,Adansi North,Ashanti,NA,No,NA,NA,670674.7258,673355.5325,6.089623898,-1.457726599
ASHANTI,Akakpokrom,NO,NA,35,40.25,Adansi North,Ashanti,NA,No,NA,NA,663444.5272,672428.8655,6.081426599,-1.523068899
ASHANTI,Akasti,NO,NA,303,348.45,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,770700.2836,781929.6576,7.067557098,-0.549512898
ASHANTI,Akasu,NO,NA,458,526.7,Adansi South,Ashanti,NA,No,NA,NA,637224.3999,674926.6348,6.104612598,-1.7599083
ASHANTI,Akate Governor's Village,NO,NA,42,48.3,Adansi North,Ashanti,NA,No,NA,NA,674185.5959,676906.2841,6.121641199,-1.425915499
ASHANTI,Akate Kofe,NO,NA,15,17.25,Adansi South,Ashanti,NA,No,NA,NA,688836.5717,655142.3018,5.924440699,-1.294169899
ASHANTI,Akim Nsese,NO,NA,6,6.9,Bosome Freho,Ashanti,NA,No,NA,NA,699329.0638,678108.7118,6.131798971,-1.198733353
ASHANTI,Akitikrom,NO,NA,77,88.55,Asante Akim North,Ashanti,NA,No,NA,NA,703298.7502,747865.6099,6.762382898,-1.160600799
ASHANTI,Ako Konso,NO,NA,605,695.75,Amansie Central,Ashanti,NA,No,NA,NA,635216.6523,702495.405,6.353990799,-1.7774726
ASHANTI,Akodwanso,NO,NA,172,197.8,Ahafo Ano South,Ashanti,NA,No,NA,NA,611766.4548,752023.0883,6.802411499,-1.988561299
ASHANTI,Akoklra Krom,NO,NA,30,34.5,Ahafo Ano North,Ashanti,NA,No,NA,NA,574763.0327,763556.987,6.907324099,-2.3232595
ASHANTI,Akokoado Akuraa (Akokoaso),NO,NA,51,58.65,Bosome Freho,Ashanti,NA,No,NA,NA,695655.2303,692133.5624,6.258721099,-1.231499498
ASHANTI,Akokobenom Nsuo,NO,NA,132,151.8,Asante Akim South,Ashanti,NA,No,NA,NA,697006.2516,700822.2268,6.337241199,-1.219023999
ASHANTI,Akokobenomnsuo,NO,NA,180,207,Atwima Mponua,Ashanti,NA,No,NA,NA,582765.465,721887.9322,6.530306999,-2.251403599
ASHANTI,Akokonintare,NO,NA,95,109.25,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,720144.014,781204.6285,7.063184298,-1.006986298
ASHANTI,Akokorakrom,NO,NA,82,94.3,Offinso South Municipal,Ashanti,NA,No,NA,NA,635345.8536,779718.1298,7.052389998,-1.774561599
ASHANTI,Akokra Yamoah Akura,NO,NA,139,159.85,Adansi North,Ashanti,NA,No,NA,NA,679447.9021,677950.5435,6.130942499,-1.378345199
ASHANTI,Akokyire Akuraa,NO,NA,210,241.5,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,727881.6486,824605.0897,7.455217997,-0.935176999
ASHANTI,Akomkrom,NO,NA,18,20.7,Ahafo Ano North,Ashanti,NA,No,NA,NA,570265.2093,758489.1053,6.861538898,-2.364032199
ASHANTI,Akonnorkrom Akuraa,NO,NA,44,50.6,Adansi North,Ashanti,NA,No,NA,NA,665477.5413,671135.8415,6.069682999,-1.504734499
ASHANTI,Akonorkrom,NO,NA,0,0,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,711797.4217,785794.0096,7.104992898,-1.082348999
ASHANTI,Akorekrom,NO,NA,189,217.35,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,728378.0613,778682.5948,7.040060597,-0.932575199
ASHANTI,Akosua Mansah,NO,NA,20,23,Ahafo Ano South,Ashanti,NA,No,NA,NA,612133.4869,779829.3243,7.053899798,-1.9847023
ASHANTI,Akoto,NO,NA,30,34.5,Adansi South,Ashanti,NA,No,NA,NA,686087.4416,665110.3884,6.014652099,-1.318721699
ASHANTI,Akotokrom,NO,NA,32,36.8,Offinso South Municipal,Ashanti,NA,No,NA,NA,636522.1214,776789.6097,7.025876898,-1.7639833
ASHANTI,Akotokrom,NO,NA,23,26.45,Ahafo Ano South,Ashanti,NA,No,NA,NA,625646.7442,772215.597,6.984757999,-1.862531099
ASHANTI,Akpablikope,NO,NA,79,90.85,Adansi South,Ashanti,NA,No,NA,NA,692343.1534,655083.8501,5.923813799,-1.262505098
ASHANTI,Akpeyo(Mperekrom),NO,NA,488,561.2,Asante Akim South,Ashanti,FEEDER ROAD,No,NA,NA,703435.1514,712892.1165,6.446168306,-1.160535498
ASHANTI,Akrofonsu (Krapa No.1),NO,NA,0,0,Ejisu-Juaben Municipal,Ashanti,FEEDER ROAD,No,NA,NA,667428.2077,741043.5172,6.701809907,-1.485254898
ASHANTI,Akrofra,NO,NA,289,332.35,Offinso North,Ashanti,NA,No,NA,NA,639404.6235,801278.9546,7.247281698,-1.7372835
ASHANTI,Akromaso II (Akwasa Akuraa),NO,NA,259,297.85,Adansi North,Ashanti,NA,No,NA,NA,663176.5666,677464.0112,6.126967399,-1.5253652
ASHANTI,Akrong Village,NO,NA,121,139.15,Adansi South,Ashanti,NA,No,NA,NA,691330.6841,655407.9762,5.926773199,-1.271639098
ASHANTI,Akua Amoah,NO,NA,0,0,Asante Akim Central Municipal,Ashanti,NA,No,NA,NA,691695.2487,712693.6973,6.444745899,-1.266659999
ASHANTI,Akua Ohenewaa,NO,NA,26,29.9,Asante Akim Central Municipal,Ashanti,NA,No,NA,NA,696433.483,717979.2267,6.492389199,-1.223662999
ASHANTI,Akuapim,NO,NA,422,485.3,Atwima Nwabiagya,Ashanti,NA,No,NA,NA,622525.4654,748267.8537,6.768234598,-1.891286399
ASHANTI,Akura Kane,NO,NA,24,27.6,Offinso South Municipal,Ashanti,NA,No,NA,NA,640790.0187,777125.5182,7.028811298,-1.7253416
ASHANTI,Akura Kese,NO,NA,11,12.65,Asante Akim South,Ashanti,NA,No,NA,NA,717390.5477,738906.6607,6.680889199,-1.033476598
ASHANTI,Akuraa Kokoor (Wodomeabra),NO,NA,135,155.25,Adansi North,Ashanti,NA,No,NA,NA,694384.9415,688506.4128,6.225963099,-1.243087098
ASHANTI,Akurakan,NO,NA,209,240.35,Ahafo Ano South,Ashanti,NA,No,NA,NA,608074.992,776535.4063,7.024185998,-2.0215081
ASHANTI,Akurakese,NO,NA,106,121.9,Ahafo Ano North,Ashanti,NA,No,NA,NA,582702.6258,770033.4894,6.965797998,-2.2513033
ASHANTI,Akurakese (Dove),NO,NA,83,95.45,Adansi South,Ashanti,NA,No,NA,NA,687774.0804,654878.2943,5.922082899,-1.303772198
ASHANTI,Akwaakukrom,NO,NA,299,343.85,Adansi South,Ashanti,NA,No,NA,NA,674915.2253,658725.928,5.957219699,-1.419800399
ASHANTI,Akwaboa,NO,NA,301,346.15,Atwima Nwabiagya,Ashanti,NA,No,NA,NA,637171.1098,748185.6287,6.767170798,-1.7587822
ASHANTI,Akwadum,NO,NA,303,348.45,Bosome Freho,Ashanti,NA,No,NA,NA,693561.6655,693186.8509,6.268308298,-1.250385199
ASHANTI,Akwapim,NO,NA,51,58.65,Adansi North,Ashanti,NA,No,NA,NA,662020.1041,668637.7794,6.047177599,-1.536029999
ASHANTI,Akwapim,NO,NA,56,64.4,Ahafo Ano South,Ashanti,NA,No,NA,NA,588495.337,746721.0323,6.754847899,-2.1992183
ASHANTI,Akwapimkrom,NO,NA,218,250.7,Adansi North,Ashanti,NA,No,NA,NA,661997.3337,668646.0337,6.0472528,-1.536235499
ASHANTI,Akwaseso,NO,NA,213,244.95,Adansi South,Ashanti,NA,No,NA,NA,667870.0699,649502.4993,5.873989499,-1.483658799
ASHANTI,Akwasi Anning (Akuafohene),NO,NA,71,81.65,Atwima Mponua,Ashanti,NA,No,NA,NA,622980.5845,736677.2425,6.663395599,-1.8874068
ASHANTI,Akwasi Durokrom,NO,NA,24,27.6,Ahafo Ano North,Ashanti,NA,No,NA,NA,592003.9173,769331.5815,6.959308398,-2.1671168
ASHANTI,Akwasi Krah,NO,NA,45,51.75,Ahafo Ano North,Ashanti,NA,No,NA,NA,593579.1912,770605.7589,6.970807998,-2.1528367
ASHANTI,Akwasi Nimokrom,NO,NA,17,19.55,Ahafo Ano North,Ashanti,NA,No,NA,NA,588956.4239,759553.4616,6.870912099,-2.194852699
ASHANTI,Akwasi Oduro Akuraa,NO,NA,29,33.35,Ahafo Ano North,Ashanti,NA,No,NA,NA,576087.4001,755254.867,6.832211298,-2.311380201
ASHANTI,Akwesi Kwarteng Akura,NO,NA,27,31.05,Ahafo Ano North,Ashanti,NA,No,NA,NA,576503.8757,762827.078,6.900699198,-2.3075121
ASHANTI,Akwesi Nimokrom,NO,NA,23,26.45,Adansi North,Ashanti,NA,No,NA,NA,675104.8906,679880.6853,6.148513698,-1.417530799
ASHANTI,Akyease,NO,NA,30,34.5,Ahafo Ano North,Ashanti,NA,No,NA,NA,592615.2723,767222.3268,6.940220398,-2.1616166
ASHANTI,Akyease - Nkwanta,NO,NA,18,20.7,Amansie Central,Ashanti,NA,No,NA,NA,637973.2789,692320.3814,6.2619078,-1.752773249
ASHANTI,Akyease (Kwaem),NO,NA,617,709.55,Sekyere Central,Ashanti,NA,No,NA,NA,684211.799,778177.3013,7.037087698,-1.332283699
ASHANTI,Akyen Akura,NO,NA,153,175.95,Ejura-Sekyedumase,Ashanti,NA,No,NA,NA,689873.3617,810060.9632,7.325187797,-1.279960399
ASHANTI,Akyera Akura,NO,NA,45,51.75,Offinso South Municipal,Ashanti,NA,No,NA,NA,628132.4592,785366.1777,7.103638099,-1.839735599
ASHANTI,Akyerekrom,NO,NA,172,197.8,Offinso South Municipal,Ashanti,NA,No,NA,NA,628102.4865,785192.8286,7.102070998,-1.8400109
ASHANTI,Akyikon,NO,NA,65,74.75,Ahafo Ano South,Ashanti,NA,No,NA,NA,584222.6758,742949.9512,6.720799502,-2.237931868
ASHANTI,Alaala,NO,NA,39,44.85,Ahafo Ano North,Ashanti,NA,No,NA,NA,597036.3973,773817.1105,6.999797198,-2.121487199
ASHANTI,Alafiakrom,NO,NA,67,77.05,Adansi South,Ashanti,NA,No,NA,NA,686268.7703,676309.9892,6.115917999,-1.316769798
ASHANTI,Alara Dagarti,NO,NA,15,17.25,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,726978.128,790577.9506,7.147651297,-0.944765699
ASHANTI,Alasakrom,NO,NA,100,115,Ahafo Ano North,Ashanti,NA,No,NA,NA,593648.0898,760612.2688,6.880415799,-2.152374399
ASHANTI,Albert Aloryeku,NO,NA,42,48.3,Adansi South,Ashanti,NA,No,NA,NA,696620.439,660398.1858,5.971743399,-1.223725299
ASHANTI,Alex Anapey,NO,NA,23,26.45,Adansi South,Ashanti,NA,No,NA,NA,695593.4255,658455.366,5.954206299,-1.233056598
ASHANTI,Alhaji,NO,NA,163,187.45,Bosome Freho,Ashanti,NA,No,NA,NA,690888.1604,681672.4316,6.164273599,-1.274882999
ASHANTI,Alhaji Akuraa,NO,NA,168,193.2,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,728233.2292,825635.7349,7.464519998,-0.931948999
ASHANTI,Alhaji Krom,NO,NA,82,94.3,Amansie West,Ashanti,NA,No,NA,NA,609605.192,678482.0449,6.137288199,-2.0094143
ASHANTI,Alhajikrom(Nyamebekyere 1,NO,NA,204,234.6,Offinso North,Ashanti,NA,No,NA,NA,639765.857,805781.9101,7.287995697,-1.733897999
ASHANTI,Alhassan Akuraa,NO,NA,15,17.25,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,703660.2913,778879.477,7.042775899,-1.156245599
ASHANTI,Aliru Kura,NO,NA,95,109.25,Ejura-Sekyedumase,Ashanti,NA,No,NA,NA,679446.1147,829942.672,7.505311965,-1.373733093
ASHANTI,Ama Amoah (Alhassan),NO,NA,27,31.05,Ahafo Ano South,Ashanti,NA,No,NA,NA,595048.5605,753586.419,6.816844399,-2.1398133
ASHANTI,Ama Anima,NO,NA,24,27.6,Ahafo Ano South,Ashanti,NA,No,NA,NA,626063.3925,766342.9784,6.931635898,-1.858887999
ASHANTI,Ama Badukrom,NO,NA,1059,1217.85,Atwima Mponua,Ashanti,NA,No,NA,NA,625520.5908,735554.1714,6.653185898,-1.864453999
ASHANTI,Ama Gyato (Nyame Ahyiraso),NO,NA,27,31.05,Ahafo Ano South,Ashanti,NA,No,NA,NA,601134.9563,765634.881,6.925719698,-2.0845278
ASHANTI,Ama Konadu's Village,NO,NA,24,27.6,Ahafo Ano South,Ashanti,NA,No,NA,NA,612239.9373,776610.9763,7.024789298,-1.9838019
ASHANTI,Ama Kupo Akuraa,NO,NA,21,24.15,Sekyere South,Ashanti,NA,No,NA,NA,657398.4564,766968.2861,6.936524798,-1.5752832
ASHANTI,Amadie Krom,NO,NA,36,41.4,Adansi South,Ashanti,NA,No,NA,NA,639173.2866,661573.2819,5.9838025,-1.742577999
ASHANTI,Amadu Gyamfi Akuraa,NO,NA,26,29.9,Ahafo Ano South,Ashanti,NA,No,NA,NA,620398.0447,750277.3945,6.786453199,-1.910493899
ASHANTI,Amadwo Krom,NO,NA,57,65.55,Ahafo Ano North,Ashanti,NA,No,NA,NA,595946.0831,771932.3042,6.982767598,-2.131389
ASHANTI,Amaglo Anapey's Village,NO,NA,48,55.2,Adansi South,Ashanti,NA,No,NA,NA,695725.332,658378.3717,5.953506298,-1.231867598
ASHANTI,Amakyewaa Krom Akuraa,NO,NA,62,71.3,Adansi North,Ashanti,NA,No,NA,NA,673942.0164,680471.925,6.153891199,-1.428021599
ASHANTI,Amanfuoaniawu,NO,NA,284,326.6,Amansie Central,Ashanti,NA,No,NA,NA,624958.8165,691104.3734,6.251175998,-1.870426399
ASHANTI,Amangoase,NO,NA,121,139.15,Asante Akim South,Ashanti,NA,No,NA,NA,707234.7864,714068.8079,6.456682099,-1.126152398
ASHANTI,Amaninkrom,NO,NA,12,13.8,Offinso South Municipal,Ashanti,NA,No,NA,NA,630675.562,772758.0777,6.989552198,-1.8169998
ASHANTI,Amankwa Nkwanta,NO,NA,51,58.65,Ahafo Ano North,Ashanti,NA,No,NA,NA,574024.9738,757567.4992,6.853156298,-2.3300159
ASHANTI,Amankwaakrom,NO,NA,32,36.8,Adansi North,Ashanti,NA,No,NA,NA,668887.3561,671102.024,6.069291199,-1.473931398
ASHANTI,Amankwaakrom,NO,NA,20,23,Ahafo Ano North,Ashanti,NA,No,NA,NA,595356.4731,769098.3117,6.957144098,-2.1367733
ASHANTI,Amankwatia (Anwiesu),NO,NA,20,23,Offinso South Municipal,Ashanti,NA,No,NA,NA,637804.9071,771593.85,6.978856699,-1.752496199
ASHANTI,Amanokurom,NO,NA,44,50.6,Atwima Nwabiagya,Ashanti,NA,No,NA,NA,633063.0087,761951.6653,6.891764518,-1.795638068
ASHANTI,Amante Ntem (Opanin Mfie),NO,NA,126,144.9,Ahafo Ano South,Ashanti,NA,No,NA,NA,596619.8998,760371.449,6.878189198,-2.1254821
ASHANTI,Amedro,NO,NA,53,60.95,Adansi South,Ashanti,NA,No,NA,NA,689963.6801,655675.7991,5.929233299,-1.283976498
ASHANTI,Amenaso No.1,NO,NA,145,166.75,Adansi South,Ashanti,NA,No,NA,NA,689127.4931,657894.91,5.949322499,-1.291465998
ASHANTI,Amenglo Sosu's Village,NO,NA,48,55.2,Adansi South,Ashanti,NA,No,NA,NA,694792.5558,658592.3234,5.955467799,-1.240285199
ASHANTI,Ameyaw Akuraa,NO,NA,18,20.7,Sekyere South,Ashanti,NA,No,NA,NA,657173.8296,766744.1839,6.934504298,-1.577322099
ASHANTI,Amfaaso,NO,NA,182,209.3,Offinso South Municipal,Ashanti,UNDESIGNED ROAD.SCATTERED SETTLEMENTS.,No,NA,NA,647357.8724,776936.5762,7.026937107,-1.665894398
ASHANTI,Amidu Akura,NO,NA,151,173.65,Kumawu,Ashanti,NA,No,NA,NA,695359.9264,766893.5463,6.934693698,-1.231772099
ASHANTI,Ammogye,NO,NA,35,40.25,Ahafo Ano South,Ashanti,NA,No,NA,NA,615613.012,750590.2215,6.789377898,-1.953783499
ASHANTI,Amoadu,NO,NA,123,141.45,Ejisu-Juaben Municipal,Ashanti,NA,No,NA,NA,674891.9745,736997.1217,6.665006998,-1.417863999
ASHANTI,Amoafo's Village,NO,NA,39,44.85,Adansi South,Ashanti,NA,No,NA,NA,680384.2457,674733.0683,6.101822498,-1.369973999
ASHANTI,Amoakokrom,NO,NA,923,1061.45,Adansi South,Ashanti,NA,No,NA,NA,658704.5846,669506.3858,6.055112699,-1.565960999
ASHANTI,Amoakokrom,NO,NA,1443,1659.45,Ahafo Ano South,Ashanti,NA,No,NA,NA,624413.5781,772814.5993,6.990202298,-1.873680399
ASHANTI,Amoanin,NO,NA,259,297.85,Offinso North,Ashanti,NA,No,NA,NA,641944.1607,806521.5154,7.294628698,-1.7141496
ASHANTI,Amoapim Krom,NO,NA,59,67.85,Ahafo Ano North,Ashanti,NA,No,NA,NA,593937.3623,759096.6756,6.866702598,-2.1497807
ASHANTI,Amoasa,NO,NA,44,50.6,Asante Akim Central Municipal,Ashanti,NA,No,NA,NA,692146.7343,727495.0689,6.578565398,-1.262118498
ASHANTI,Amoasikrom,NO,NA,104,119.6,Bosome Freho,Ashanti,NA,No,NA,NA,695433.7792,691498.6371,6.252986899,-1.233519798
ASHANTI,Amokrom,NO,NA,442,508.3,Ahafo Ano South,Ashanti,NA,No,NA,NA,626861.11,780447.8619,7.059184998,-1.8513564
ASHANTI,Amokrom,NO,NA,64,73.6,Ahafo Ano North,Ashanti,NA,No,NA,NA,584684.7165,764167.0955,6.912706698,-2.2334466
ASHANTI,Amokrom,NO,NA,89,102.35,Ahafo Ano South,Ashanti,NA,No,NA,NA,627568.4211,767505.7001,6.942118798,-1.845240899
ASHANTI,Amopong I (Old Ampong),NO,NA,375,431.25,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,759695.2097,776898.2274,7.022594698,-0.649306098
ASHANTI,Amos Akura,NO,NA,18,20.7,Sekyere Afram Plains,Ashanti,NA,No,NA,NA,750910.513,796311.5548,7.198458998,-0.727916998
ASHANTI,Ampam,NO,NA,54,62.1,Offinso South Municipal,Ashanti,NA,No,NA,NA,645487.1686,761456.3493,6.886988398,-1.683217899
ASHANTI,Ampe Dwee,NO,NA,95,109.25,Asante Akim South,Ashanti,NA,No,NA,NA,709931.2682,713948.4558,6.455503699,-1.101783499
ASHANTI,Ampedwee,NO,NA,47,54.05,Atwima Mponua,Ashanti,NA,No,NA,NA,565067.1772,709794.5144,6.421126299,-2.4116011
ASHANTI,Ampenkro,NO,NA,53,60.95,Ahafo Ano South,Ashanti,NA,No,NA,NA,597079.2849,752344.3671,6.805576998,-2.1214572
ASHANTI,Ampenkrom,NO,NA,33,37.95,Offinso South Municipal,Ashanti,NA,No,NA,NA,635796.4409,777121.5395,7.028896098,-1.770544399
ASHANTI,Ampenkrom,NO,NA,42,48.3,Offinso North,Ashanti,NA,No,NA,NA,636867.5556,804792.4805,7.279120298,-1.7601733
ASHANTI,Ampofo Krom (Domenase),NO,NA,177,203.55,Amansie Central,Ashanti,NA,No,NA,NA,640223.5746,693999.5409,6.277045398,-1.732398099
ASHANTI,Ampomakurom,NO,NA,23,26.45,Ahafo Ano South,Ashanti,NA,No,NA,NA,623610.6817,771916.8275,6.982099959,-1.880967403
ASHANTI,Amponsahkrom,NO,NA,454,522.1,Afigya Kwabre,Ashanti,NA,No,NA,NA,652722.4511,785612.373,7.105254097,-1.617102399
ASHANTI,Amponsakrom,NO,NA,45,51.75,Offinso North,Ashanti,NA,No,NA,NA,635605.788,804818.2279,7.279384299,-1.771600699
ASHANTI,Ampontua,NO,NA,50,57.5,Ahafo Ano North,Ashanti,NA,No,NA,NA,581704.5542,768911.0711,6.955659698,-2.2603541
ASHANTI,Amuzu's Village,NO,NA,36,41.4,Adansi South,Ashanti,NA,No,NA,NA,684130.9776,667164.1043,6.033276899,-1.336336499
ASHANTI,Anane Apem,NO,NA,35,40.25,Adansi North,Ashanti,NA,No,NA,NA,670652.1815,673606.1927,6.091891199,-1.457923799
ASHANTI,Ananekrom,NO,NA,1354,1557.1,Asante Akim North,Ashanti,NA,No,NA,NA,719193.1285,764575.9759,6.912889499,-1.016225499
ASHANTI,Ananekrom,NO,NA,98,112.7,Adansi South,Ashanti,NA,No,NA,NA,640527.4606,661360.0333,5.981845699,-1.730349599
ASHANTI,Anhwerekrom,NO,NA,635,730.25,Offinso South Municipal,Ashanti,NA,No,NA,NA,633897.3204,782306.7557,7.075835498,-1.787613799
ASHANTI,Anhwiam,NO,NA,201,231.15,Adansi North,Ashanti,NA,No,NA,NA,666311.0241,670483.1117,6.063759398,-1.497221199
ASHANTI,Aniantetem,NO,NA,85,97.75,Atwima Kwanwoma,Ashanti,NA,No,NA,NA,641185.6433,724143.8178,6.549646699,-1.7230242
ASHANTI,Aniantetem,NO,NA,54,62.1,Ahafo Ano North,Ashanti,NA,No,NA,NA,596088.9863,769695.6782,6.962535098,-2.1301327
ASHANTI,Aniatemtem,NO,NA,88,101.2,Offinso South Municipal,Ashanti,NA,No,NA,NA,632774.1636,772752.6903,6.989455398,-1.798004199
ASHANTI,Aniatentem (Apebuoso),NO,NA,272,312.8,Amansie Central,Ashanti,NA,No,NA,NA,627956.3471,677157.7045,6.124977798,-1.843608
ASHANTI,Aninsua,NO,NA,18,20.7,Asante Akim North,Ashanti,NA,No,NA,NA,703413.8263,748542.7579,6.768501298,-1.159536798
